Lat_S_or_W,Lon_S_or_W,Lat_N_or_E,Lon_N_or_E,YEAR,District,Route,County,Postmile,Descriptn,Back_pk_h,Back_pk_m,Back_AADT,Ahead_pk_h,Ahead_pk_m,Ahead_AADT
33.86401171,-118.046316,33.86400428,-118.0463163,2015,7,91,LA,R20.454,"CERRITOS, CARMENITA AVENUE",21000,274000,251000,20500,268000,246000
33.86210171,-118.0419043,33.86205845,-118.0419043,2015,7,91,LA,R20.741,LOS ANGELES/ORANGE COUNTY LINE,20500,268000,246000,0,0,0
33.87281002,-118.2026499,33.87252437,-118.2025631,2015,7,91,LA,R11.096,"LONG BEACH, LONG BEACH BOULEVARD",16300,229000,223000,16300,231000,223000
33.87628447,-118.1254589,33.87608423,-118.1254594,2015,7,91,LA,R15.614,"BELLFLOWER, BELLFLOWER BOULEVARD",19900,284000,272000,19400,279000,266000
33.88632797,-117.5180153,33.8861828,-117.5179164,2015,8,91,RIV,9.18,MC KINLEY STREET,15200,230000,219000,14700,219000,209000
33.92746599,-117.419764,33.92735883,-117.4196734,2015,8,91,RIV,15.627,"RIVERSIDE, ADAMS STREET",12100,180000,173000,12100,178000,172000
33.99094591,-117.3590377,33.9908303,-117.3587829,2015,8,91,RIV,21.471,"RIVERSIDE, SPRUCE STREET",10800,159000,153000,10500,154000,149000
33.97981279,-117.3703521,33.97973384,-117.3702017,2015,8,91,RIV,20.45,"RIVERSIDE, MISSION INN AVENUE",11800,168000,164000,10800,159000,153000
33.9737649,-117.3733144,33.97369589,-117.3731937,2015,8,91,RIV,19.999,"RIVERSIDE, 14TH STREET",11900,170000,166000,11800,169000,165000
33.95348108,-117.3839969,33.95348283,-117.3837545,2015,8,91,RIV,18.412,"RIVERSIDE, CENTRAL AVENUE",11600,171000,165000,11700,171000,165000
33.93582821,-117.4050359,33.93573876,-117.404966,2015,8,91,RIV,16.651,"RIVERSIDE, MADISON STREET",12100,178000,172000,11800,174000,168000
33.99980095,-117.3530968,33.99539181,-117.3557665,2015,8,91,RIV,22.068,"RIVERSIDE, JCT. RTE. 60, JCT. RTE. 215 NORTH",10500,154000,149000,0,0,0
33.91487772,-117.4419345,33.91475558,-117.4418312,2015,8,91,RIV,14.079,"RIVERSIDE, VAN BUREN STREET",13100,193000,186000,12100,180000,173000
33.90633151,-117.4569744,33.90622793,-117.4568939,2015,8,91,RIV,13.04,"RIVERSIDE, TYLER STREET",12900,195000,186000,13100,193000,186000
33.90010452,-117.473461,33.90001822,-117.4733599,2015,8,91,RIV,11.991,"RIVERSIDE, LA SIERRA AVENUE",13500,203000,193000,12900,195000,186000
33.8973613,-117.4931076,33.89721894,-117.4929891,2015,8,91,RIV,10.806,"RIVERSIDE, PIERCE STREET",14700,219000,209000,12600,191000,182000
33.8836318,-117.6408215,33.88350423,-117.6402327,2015,8,91,RIV,R2.087,JCT. RTE. 71 NORTH,16700,258000,253000,16500,269000,256000
33.9461709,-117.3890774,33.94617304,-117.3888001,2015,8,91,RIV,17.819,"RIVERSIDE, ARLINGTON AVENUE",11800,174000,168000,11600,171000,165000
33.88191288,-117.5473341,33.88178895,-117.5472662,2015,8,91,RIV,7.451,"CORONA, JCT. RTE. 15",15000,245000,233000,15200,230000,219000
33.878604,-117.6578877,33.87848,-117.657622,2015,8,91,RIV,R1.031,GREEN RIVER DRIVE,18300,272000,267000,16700,258000,253000
33.89720832,-117.4879346,33.89710677,-117.4881279,2015,8,91,RIV,11.097,"RIVERSIDE, MAGNOLIA AVENUE",12600,191000,182000,13500,203000,193000
33.88085233,-117.613219,33.88064457,-117.6132586,2015,8,91,RIV,R3.705,SERFAS CLUB DRIVE,16500,269000,256000,16700,270000,257000
33.88022715,-117.6036127,33.88009314,-117.6035599,2015,8,91,RIV,4.157,MAPLE STREET,16700,270000,257000,16000,260000,248000
33.881952,-117.5824417,33.88176988,-117.5824586,2015,8,91,RIV,5.383,"CORONA, LINCOLN AVENUE",16000,260000,248000,16400,268000,255000
33.88072642,-117.571469,33.88059942,-117.5714953,2015,8,91,RIV,6.024,"CORONA, WEST GRAND BOULEVARD",16400,268000,255000,16000,259000,247000
33.88017709,-117.5659525,33.88000196,-117.5659589,2015,8,91,RIV,6.343,"CORONA, MAIN STREET",16000,259000,247000,15000,245000,233000
33.86977419,-117.6718634,33.86956235,-117.6716684,2015,8,91,RIV,R0,ORANGE/RIVERSIDE COUNTY LINE,0,0,0,18200,269000,264000
37.55629027,-122.2857066,37.55624034,-122.2855436,2015,4,92,SM,R12.777,MARINERS ISLAND BOULEVARD/ WEST CAPE DRIVE,13000,157000,147000,11600,137000,128000
37.62827367,-122.1210366,37.62810274,-122.1209728,2015,4,92,ALA,R4.477,"HAYWARD, CLAWITER ROAD",9400,110000,103000,10000,118000,110000
37.57343113,-122.2626989,37.57339157,-122.2625654,2015,4,92,SM,R14.443,SAN MATEO/HAYWARD BRIDGE,9400,110000,103000,9400,110000,103000
37.60463699,-122.1968467,37.60449554,-122.1967312,2015,4,92,ALA,R0,SAN MATEO/ALAMEDA COUNTY LINE,0,0,0,9400,110000,103000
37.61806233,-122.1525782,37.6175314,-122.1524763,2015,4,92,ALA,R2.594,SAN MATEO-HAYWARD BRIDGE TOLL PLAZA,9400,110000,103000,9400,110000,103000
37.63218735,-122.1103944,37.6319885,-122.1103087,2015,4,92,ALA,R5.121,INDUSTRIAL BOULEVARD,10000,118000,110000,10000,118000,110000
37.63636726,-122.1000146,37.63617517,-122.0998958,2015,4,92,ALA,R5.757,"HAYWARD, HESPERIAN BOULEVARD",10000,118000,110000,10900,128000,120000
37.64426152,-122.0941767,37.64415339,-122.0940688,2015,4,92,ALA,6.392,"HAYWARD, JCT. RTE. 880",10900,128000,120000,4250,50000,47000
37.66397677,-122.0835338,37.6639483,-122.0833469,2015,4,92,ALA,7.79,"HAYWARD, WINTON AVENUE",2500,30000,28000,2500,30000,28000
37.55339212,-122.2963429,37.55294935,-122.2960944,2015,4,92,SM,R12.143,"SAN MATEO, JCT. RTE. 101",9600,106000,104000,13200,157000,147000
37.6494959,-122.0914865,37.64942,-122.0913305,2015,4,92,ALA,6.78,"HAYWARD, SANTA CLARA STREET",4250,50000,47000,3950,47000,44000
37.55266732,-122.3056993,37.55242353,-122.3054936,2015,4,92,SM,R11.606,"SAN MATEO, SOUTH DELAWARE STREET",9300,102000,100000,9600,106000,104000
37.55033,-122.312052,37.55022,-122.31193,2015,4,92,SM,R11.208,JCT. RTE. 82,7300,81000,79000,9300,102000,100000
37.547146,-122.322971,37.547044,-122.322861,2015,4,92,SM,R10.564,"SAN MATEO, ALAMEDA DE LAS PULGAS",6600,72000,71000,7300,81000,79000
37.53269088,-122.3297188,37.53271953,-122.3295835,2015,4,92,SM,R9.378,"SAN MATEO, WEST HILLSDALE BOULEVARD",6600,72000,71000,6600,72000,71000
37.52214506,-122.3323122,37.52208109,-122.33208,2015,4,92,SM,R8.674,MONTEREY STREET,7100,66000,65000,6600,72000,71000
37.5120125,-122.330862,37.51176275,-122.330753,2015,4,92,SM,R7.929,RALSTON AVENUE/POLHEMUS ROAD,8400,78000,76000,7100,66000,65000
37.50712303,-122.3390441,37.50691496,-122.3390444,2015,4,92,SM,R7.31,"ON RALSTON AVE, JCT. RTE. 280",2150,24400,23200,8400,78000,76000
37.511451,-122.350264,37.511451,-122.350264,2015,4,92,SM,7.19,RALSTON AVE/SKYLINE BLVD; JCT. RTE. 35 NORTH,2450,28000,26600,2150,24400,23200
37.49554125,-122.3688941,37.49554125,-122.3688941,2015,4,92,SM,5.191,JCT. RTE. 35 SOUTH,2250,26000,24700,2450,28000,26500
37.668755,-122.080901,37.66876214,-122.0807452,2015,4,92,ALA,8.219,"HAYWARD, JCT. RTES. 185/238",2450,29000,27000,0,0,0
37.46798,-122.433509,37.46798,-122.433509,2015,4,92,SM,0,"HALF MOON BAY, JCT. RTE. 1",0,0,0,1450,16800,16000
37.60463699,-122.1968467,37.60449554,-122.1967312,2015,4,92,SM,R18.801,SAN MATEO/ALAMEDA COUNTY LINE,9400,110000,103000,0,0,0
37.46786218,-122.4301531,37.46786218,-122.4301531,2015,4,92,SM,0.2,"HALF MOON BAY, MAIN STREET",1450,16800,16000,2300,26500,25000
37.56390659,-122.2733422,37.56374195,-122.2730751,2015,4,92,SM,R13.607,"FOSTER CITY, FOSTER CITY BOULEVARD",11600,137000,128000,9400,110000,103000
32.742047,-117.050826,32.741732,-117.050539,2015,11,94,SD,7.758,COLLEGE AVENUE,13100,155000,154000,11300,136000,133000
32.71825422,-117.110481,32.718106,-117.110481,2015,11,94,SD,3.63,"SAN DIEGO, HOME AVENUE",14300,155000,149000,13100,142000,137000
32.74680379,-116.9899234,32.74656168,-116.9900639,2015,11,94,SD,R11.8,"CASA DE ORO, KENWOOD DRIVE",7000,83000,80000,5700,69000,68000
32.75043065,-117.0012882,32.75029683,-117.0016974,2015,11,94,SD,R11.081,"SPRING VALLEY, BANCROFT DRIVE",7700,90000,89000,7000,83000,80000
0,0,32.751511,-117.0048809,2015,11,94,SD,R10.829R,"SPRING STREET, END RIGHT ALIGN",3950,46000,45500,0,0,0
0,0,32.75325113,-117.0104229,2015,11,94,SD,R10.461R,"JCT. RTE. 125, BEGIN RIGHT ALIGN",0,0,0,3950,46000,45500
32.74492797,-116.964426,32.74463,-116.964487,2015,11,94,SD,R13.333,AVOCADO BOULEVARD,5100,59000,58000,3800,44500,44000
32.74539082,-117.0346412,32.74522676,-117.0346538,2015,11,94,SD,8.765,WAITE DRIVE,12400,146000,143000,11500,140000,136000
32.73672743,-117.056125,32.73656412,-117.0559832,2015,11,94,SD,7.292,COLLEGE GROVE WAY,13200,156000,154000,13100,155000,154000
32.7272445,-117.071388,32.7271318,-117.0712414,2015,11,94,SD,6.161,"SAN DIEGO, FEDERAL BOULEVARD",14600,176000,170000,13200,156000,154000
32.72375938,-117.0762737,32.723622,-117.076107,2015,11,94,SD,5.789,56TH STREET/ KELTON ROAD,13900,170000,165000,14600,176000,170000
32.71800612,-117.0852265,32.71782773,-117.0851484,2015,11,94,SD,5.14,"SAN DIEGO, EUCLID AVENUE",17500,197000,183000,13900,170000,165000
32.718303,-117.093568,32.718064,-117.093569,2015,11,94,SD,4.632,"SAN DIEGO, 47TH STREET",17600,197000,184000,17500,197000,183000
32.719031,-117.102768,32.718815,-117.102755,2015,11,94,SD,4.086,"SAN DIEGO, JCT. RTE. 805",13100,142000,137000,17600,197000,184000
32.66809246,-116.8235808,32.66809246,-116.8235808,2015,11,94,SD,24.731,OTAY LAKES,620,7000,6900,620,7200,7100
32.66904167,-116.2913607,32.66904167,-116.2913607,2015,11,94,SD,64.817,JEWEL VALLEY/ RIBBONWOOD ROADS,190,1700,1650,150,1500,1300
32.64441455,-116.7816635,32.64441455,-116.7816635,2015,11,94,SD,28.3,DULZURA POST OFFICE,620,7200,7100,670,6800,6700
32.63168079,-116.7640094,32.63168079,-116.7640094,2015,11,94,SD,29.872,MARRON VALLEY,670,6800,6700,660,6900,6600
32.598028,-116.643218,32.598028,-116.643218,2015,11,94,SD,38.97,JCT. RTE. 188 SOUTH,590,6000,5900,200,1850,1850
32.605046,-116.613225,32.605046,-116.613225,2015,11,94,SD,41.393,POTRERO VALLEY RD,200,1850,1850,120,1350,1300
32.62935933,-116.4709753,32.62935933,-116.4709753,2015,11,94,SD,52.15,BUCKMAN SPRINGS ROAD,170,1850,1800,200,1850,1800
32.74467083,-116.9743117,32.74440477,-116.9743131,2015,11,94,SD,R12.75,SWEETWATER SPRINGS BOULEVARD,5700,69000,68000,5100,59000,58000
32.66803637,-116.3009135,32.66803637,-116.3009135,2015,11,94,SD,64.229,WEST JUNCTION OLD HWY 80,75,660,640,190,1700,1650
32.7449191,-117.0429214,32.744728,-117.042808,2015,11,94,SD,8.274,MASSACHUSETTS AVENUE,11300,136000,133000,12400,146000,143000
32.67690329,-116.2912278,32.67690329,-116.2912278,2015,11,94,SD,65.375,JCT. RTE. 8,150,1500,1300,0,0,0
32.670068,-116.8255082,32.670068,-116.8255082,2015,11,94,SD,24.554,HONEY SPRINGS ROAD,730,8300,8200,620,7000,6900
32.72084,-116.881271,32.72084,-116.881271,2015,11,94,SD,19.4,LYONS VALLEY ROAD,1400,17200,16700,950,11300,11200
32.727699,-116.9092685,32.727699,-116.9092685,2015,11,94,SD,17.352,STEEL CANYON ROAD,1350,16400,16300,1400,17200,16700
32.73958997,-116.9428111,32.73958862,-116.9428774,2015,11,94,SD,14.86,JCT. RTE. 54 NORTH,5500,65000,63000,1500,17600,17300
32.73982693,-116.9513401,32.73985937,-116.9514336,2015,11,94,SD,14.33,JAMACHA BLVD,3800,44500,44000,5500,65000,63000
32.66297188,-116.3399951,32.66297188,-116.3399951,2015,11,94,SD,61.701,LIVE OAKS SPRS RD,60,470,450,60,470,450
32.714765,-117.126265,32.71462604,-117.1260587,2015,11,94,SD,2.675,"SAN DIEGO, 32ND STREET",12400,146000,141000,14400,157000,155000
32.7133155,-117.1339841,32.71309466,-117.1338947,2015,11,94,SD,2.214,28TH STREET,12500,138000,136000,12400,146000,141000
32.713272,-117.140255,32.713022,-117.140253,2015,11,94,SD,1.848,25TH STREET,10500,125000,121000,12500,138000,136000
32.71368564,-117.1476673,32.712796,-117.14752,2015,11,94,SD,1.416,"BEGIN RTE AT JCT. RTE. 5 and EB ON FRM ""G"" ST / 17TH",0,0,0,10500,125000,121000
32.74641586,-117.0310943,32.746194,-117.031143,2015,11,94,SD,8.983,LEMON GROVE AVENUE,11500,140000,136000,11400,142000,140000
32.71707483,-117.1181579,32.71632509,-117.1179216,2015,11,94,SD,3.172,"SAN DIEGO, JCT. RTE. 15",14400,157000,155000,14300,155000,149000
34.07976964,-114.481217,34.07976964,-114.481217,2015,8,95,RIV,36.197,RIVERSIDE/SAN BERNARDINO COUNTY LINE,210,1650,1450,0,0,0
35.17594186,-114.8493077,35.17594186,-114.8493077,2015,8,95,SBD,80.453,NEVADA STATE LINE,440,3900,3000,0,0,0
34.94141,-114.82409,34.94141,-114.82409,2015,8,95,SBD,63.944,"ARROWHEAD JUNCTION, GOFFS ROAD",380,3650,2800,440,3900,3000
34.878055,-114.7553812,34.878055,-114.7553812,2015,8,95,SBD,R57.244,WEST JCT. RTE. 40,840,7300,6000,380,3650,2800
34.82407856,-114.5969103,34.82407856,-114.5969103,2015,8,95,SBD,R57.207,EAST JCT. RTE. 40,630,7300,6000,840,7300,6000
34.5579,-114.64518,34.5579,-114.64518,2015,8,95,SBD,37.3,HAVASU LAKE ROAD,360,3300,2500,570,6400,5300
34.07976964,-114.481217,34.07976964,-114.481217,2015,8,95,SBD,0,RIVERSIDE/SAN BERNARDINO COUNTY LINE,0,0,0,210,1650,1450
33.727218,-114.5165651,33.727218,-114.5165651,2015,8,95,RIV,10.54,PALO VERDE DAM ROAD,170,1850,1650,180,1850,1650
33.66134249,-114.5718121,33.66134249,-114.5718121,2015,8,95,RIV,3.52,SIXTH AVENUE,280,3000,2700,210,2300,2050
33.6109161,-114.5707713,33.6109161,-114.5707713,2015,8,95,RIV,0,HOBSON WAY,500,5500,4950,310,3350,3000
33.607559,-114.570704,33.607559,-114.570704,2015,8,95,RIV,L.157,JCT. RTE. 10,0,0,0,500,5500,4950
34.18853,-114.57425,34.18853,-114.57425,2015,8,95,SBD,9.684,JCT. RTE. 62,210,1650,1450,360,3150,2600
41.06848387,-123.6867593,41.06848387,-123.6867593,2015,1,96,HUM,12.83,NORTH LIMITS HOOPA,240,2600,2450,200,2450,2100
40.9393743,-123.6314436,40.9393743,-123.6314436,2015,1,96,HUM,0,"WILLOW CREEK, JCT. RTE. 299",0,0,0,280,3000,2850
40.94074242,-123.6315141,40.94074242,-123.6315141,2015,1,96,HUM,0.1,STANDARD OIL LANE,280,3000,2850,200,1950,1850
41.30290713,-123.5366301,41.30290713,-123.5366301,2015,1,96,HUM,38.5,"ORLEANS, NORTH",110,1150,900,110,1150,900
41.04443636,-123.6724283,41.04443636,-123.6724283,2015,1,96,HUM,10.95,SOUTH LIMITS HOOPA,380,4100,3700,350,3900,3500
41.37713823,-123.4881886,41.37713823,-123.4881886,2015,1,96,HUM,R44.979,HUMBOLDT/SISKIYOU COUNTY LINE,70,490,420,0,0,0
41.30352132,-123.5314172,41.30352132,-123.5314172,2015,1,96,HUM,R38.773,"KLAMATH RIVER, NORTH",90,590,550,90,590,550
41.29913622,-123.551416,41.29913622,-123.551416,2015,1,96,HUM,37.87,EYESEE ROAD,110,1100,900,110,1150,900
40.98980261,-123.6370613,40.98980261,-123.6370613,2015,1,96,HUM,3.59,"WILLOW CREEK, NORTH",200,1950,1850,190,1950,1850
41.18663941,-123.7046418,41.18663941,-123.7046418,2015,1,96,HUM,23.086,"WEITCHPEC, JCT. RTE. 169",80,820,750,60,580,520
41.38328363,-123.4936086,41.38328363,-123.4936086,2015,2,96,SIS,R.55,ISHI PISHI ROAD,30,230,180,40,250,190
41.79143098,-123.3782618,41.79143104,-123.3782616,2015,2,96,SIS,41.101,"HAPPY CAMP, MAIN STREET",290,1550,1100,500,3200,2000
41.79073965,-123.3795317,41.79073965,-123.3795317,2015,2,96,SIS,41.021,INDIAN CREEK BRIDGE,260,1250,1000,290,1550,1100
41.77015663,-123.4032493,41.77015658,-123.4032494,2015,2,96,SIS,38.758,BENJAMIN CREEK ROAD,70,450,360,70,510,400
41.79281298,-123.3765056,41.79281298,-123.3765056,2015,2,96,SIS,41.25,"HAPPY CAMP, SECOND STREET",430,3150,1900,400,2200,1750
41.38564813,-123.4934838,41.38564813,-123.4934838,2015,2,96,SIS,R.72,"ETNA, SOMES BAR ROAD",40,250,190,40,250,190
41.859639,-122.569617,41.85921124,-122.5691476,2015,2,96,SIS,105.823,JCT. RTE. 5,110,1000,680,0,0,0
41.37713823,-123.4881886,41.37713823,-123.4881886,2015,2,96,SIS,R0,HUMBOLDT/SISKIYOU COUNTY LINE,0,0,0,30,230,180
41.83230107,-122.5912175,41.83230107,-122.5912175,2015,2,96,SIS,103.418,JCT. RTE. 263 SOUTH,110,1200,830,110,1000,680
41.77765502,-123.0361521,41.77765504,-123.0361523,2015,2,96,SIS,71.33,SCOTT BAR ROAD,70,700,500,60,670,480
41.83808111,-123.1881114,41.83808111,-123.1881114,2015,2,96,SIS,60.757,SIEAD MAINTENANCE STATION,80,730,620,80,730,620
41.86337619,-123.3105643,41.86337619,-123.3105643,2015,2,96,SIS,R52.509,THOMPSON CREEK BRIDGE,80,730,640,80,730,640
41.7987091,-123.3745774,41.79870906,-123.3745774,2015,2,96,SIS,41.67,DAVIS ROAD,360,2200,1650,100,950,760
41.60844805,-123.5014046,41.60844805,-123.5014046,2015,2,96,SIS,23.268,SWILLUP CREEK BRIDGE,50,340,270,50,350,290
42.00334482,-121.8891216,42.00334482,-121.8891216,2015,2,97,SIS,54.089,OREGON STATE LINE,660,5200,3600,0,0,0
41.96699106,-121.9181636,41.96699479,-121.9181604,2015,2,97,SIS,50.89,"DORRIS, FIRST/MAIN STREETS",460,5000,4050,460,5000,4050
41.95389218,-121.9238199,41.95389218,-121.9238199,2015,2,97,SIS,49.827,DORRIS QUARANTINE STATION,380,6000,4900,370,6200,4800
41.89450781,-121.9637715,41.894507,-121.9637721,2015,2,97,SIS,45.248,SAMS NECK ROAD,400,4100,3000,380,6000,4900
41.63894242,-122.1875694,41.63894242,-122.1875694,2015,2,97,SIS,20.19,GRASS LAKE STATE HIGHWAY MAINTENANCE STATION,380,4000,3200,430,4400,3200
41.47284919,-122.3515635,41.47282083,-122.3515733,2015,2,97,SIS,4.43,"WEED, BIG SPRINGS ROAD",560,6200,5800,520,5700,5400
41.43675,-122.3872,41.43671206,-122.3870926,2015,2,97,SIS,1.047,"WEED, WEST LINCOLN STREET",660,6700,6000,630,7200,6700
41.42289738,-122.3873098,41.42288987,-122.3873041,2015,2,97,SIS,L.43,JCT. RTE. 265,1000,11300,9000,660,6700,6000
42.000093,-121.891743,42.000093,-121.891743,2015,2,97,SIS,53.809,JCT. RTE. 161 EAST,460,4900,3800,660,5200,3600
41.418421,-122.383427,41.418421,-122.383427,2015,2,97,SIS,L0,"WEED, JCT. RTE. 5",0,0,0,1000,11300,9000
32.67923,-115.490702,32.67923,-115.490702,2015,11,98,IMP,32.78,"CALEXICO, BLAIR AVENUE",2500,28500,26000,2250,26000,23700
32.710648,-115.089311,32.710648,-115.089311,2015,11,98,IMP,R57.017,END OF ROUTE,170,2050,1750,0,0,0
32.7091205,-115.090852,32.7091205,-115.090852,2015,11,98,IMP,R56.884,EAST JCT. RTE. 8,170,2050,1750,170,2050,1750
32.69939312,-115.2791957,32.69939383,-115.2791943,2015,11,98,IMP,45.288,EAST HIGHLINE CANAL,230,3550,1650,230,3550,1650
32.69441,-115.309738,32.69441,-115.309738,2015,11,98,IMP,43.68,BONESTEELE RD - LT,280,4350,1950,230,3550,1650
32.69385093,-115.336986,32.69385074,-115.336986,2015,11,98,IMP,42.101,BONDS CORNER/HAWK ROADS,220,2550,2150,280,4350,1950
32.693809,-115.354272,32.69380929,-115.354272,2015,11,98,IMP,41.095,VENCILL ROAD,240,2700,2400,220,2550,2150
32.69377235,-115.3790464,32.69377202,-115.3790495,2015,11,98,IMP,39.654,JCT. RTE. 7,970,12900,11600,240,2700,2400
32.693808,-115.413773,32.69380828,-115.413773,2015,11,98,IMP,37.628,ANDERHOLT RD. F,1000,12000,11100,970,12900,11600
32.693862,-115.430977,32.693862,-115.430977,2015,11,98,IMP,36.63,BARBARA WORTH ROAD,1050,11700,10700,1000,12000,11100
32.69353543,-115.455394,32.69353586,-115.4553941,2015,11,98,IMP,35.197,"CALEXICO, COLE ROAD",570,6100,5700,1050,11700,10700
32.686403,-115.465359,32.686403,-115.465359,2015,11,98,IMP,34.46,BOWKER ROAD,970,11300,10000,570,6100,5700
32.679265,-115.488302,32.679265,-115.488302,2015,11,98,IMP,32.92,ENCINAS AVENUE,2250,26000,23700,1850,20800,18900
32.727611,-116.0219403,32.72677526,-116.0199001,2015,11,98,IMP,R.304,WEST JCT. RTE. 8,180,1550,1400,180,1550,1400
32.67917642,-115.4935343,32.67917642,-115.4935343,2015,11,98,IMP,32.614,HEBER AVENUE,2500,29000,27000,2500,28500,26000
32.679112,-115.49627,32.679112,-115.49627,2015,11,98,IMP,32.46,"CALEXICO, ROCKWOOD AVENUE",2250,27500,25000,2500,29000,27000
32.67907675,-115.4987071,32.67907675,-115.4987071,2015,11,98,IMP,32.314,JCT. RTE. 111,1350,18600,17200,2250,27500,25000
32.67914271,-115.5055844,32.67914271,-115.5055844,2015,11,98,IMP,31.92,"CALEXICO, CESAR CHAVEZ BOULEVARD",1500,19700,18200,1350,18600,17200
32.6791729,-115.5159313,32.6791729,-115.5159313,2015,11,98,IMP,31.31,KLOKE ROAD,660,8600,7900,1500,19700,18200
32.67923519,-115.5334356,32.67923519,-115.5334356,2015,11,98,IMP,30.27,DOGWOOD ROAD,340,4200,3550,660,8600,7900
32.67933386,-115.5597194,32.67933386,-115.5597194,2015,11,98,IMP,28.74,CLARK ROAD,250,2500,2300,340,4200,3550
32.67918763,-115.5858773,32.67918763,-115.5858773,2015,11,98,IMP,27.21,FERRELL ROAD,190,1900,1800,250,2500,2300
32.67902423,-115.6714373,32.67902401,-115.6714373,2015,11,98,IMP,22.197,DREW ROAD,220,1900,1800,190,1900,1800
32.724991,-115.995801,32.72499073,-115.995801,2015,11,98,IMP,1.518,IMPERIAL HIGHWAY,180,1550,1400,170,1700,1600
32.726775,-116.027195,32.726737,-116.024812,2015,11,98,IMP,R0,BEGIN ROUTE,0,0,0,180,1550,1400
32.67933198,-115.4825336,32.67933198,-115.4825336,2015,11,98,IMP,33.253,ANDRADE AVENUE,1850,20800,18900,970,11300,10000
37.82436766,-122.2685912,37.82423301,-122.2680312,2015,4,980,ALA,2.036,"OAKLAND, JCT. RTE. 580",9400,134000,130000,0,0,0
37.80701501,-122.2780317,37.806908,-122.2777797,2015,4,980,ALA,0.702,"OAKLAND, FOURTEENTH STREET",6000,88000,85000,6400,93000,90000
37.8096322,-122.2762644,37.80954162,-122.2759974,2015,4,980,ALA,0.904,"OAKLAND, 18TH STREET",6400,93000,90000,9400,134000,130000
37.79880317,-122.2763304,37.79914327,-122.2761529,2015,4,980,ALA,0.009,"OAKLAND, JCT. RTE. 880",0,0,0,6000,88000,85000
37.54787867,-120.9057944,37.54793921,-120.9053779,2015,10,99,STA,R7.811,KEYES ROAD,8300,83000,82000,8600,114000,108000
38.160208,-121.261871,38.160205,-121.26163,2015,10,99,SJ,32.573,WOODBRIDGE ROAD,5200,74000,71000,5200,67000,66000
38.174691,-121.262423,38.17468843,-121.2621851,2015,10,99,SJ,33.573,ACAMPO ROAD,5300,68000,66000,5300,68000,66000
38.204058,-121.263176,38.203993,-121.262933,2015,10,99,SJ,35.597,JAHANT ROAD,5100,67000,66000,5100,67000,65000
37.49254795,-120.8700955,37.49256102,-120.869797,2015,10,99,STA,R3.45,"TURLOCK, WEST MAIN STREET",7300,77000,72000,8200,87000,83000
37.50708874,-120.8778439,37.50709358,-120.877539,2015,10,99,STA,R4.54,"TURLOCK, FULKERTH ROAD",8200,87000,83000,7700,81000,75000
38.1457608,-121.2613717,38.14576569,-121.2610905,2015,10,99,SJ,31.578,"LODI, TURNER ROAD",5100,79000,75000,6100,80000,76000
37.53695,-120.8924175,37.53691423,-120.8919733,2015,10,99,STA,R6.75,TAYLOR ROAD,7400,74000,69000,8300,83000,82000
38.109239,-121.2595,38.109027,-121.25935,2015,10,99,SJ,29.004,SOUTH LODI,6500,85000,79000,7200,74000,71000
37.5745813,-120.9373343,37.57468221,-120.9371922,2015,10,99,STA,R10.04,MITCHELL ROAD,9500,104000,101500,8300,97000,94000
37.59463965,-120.9605423,37.59465453,-120.9602872,2015,10,99,STA,R11.908,"CERES, WHITMORE AVENUE",8300,97000,94000,10400,102000,99000
37.6092572,-120.9767227,37.609267,-120.976366,2015,10,99,STA,R13.263,"MODESTO, HATCH ROAD/9TH STREET",10200,115000,105000,10400,112000,109000
37.6185678,-120.9935925,37.61889908,-120.9935945,2015,10,99,STA,R14.473,"MODESTO, CROWS LANDING ROAD",10400,112000,109000,10700,120000,117000
37.62720948,-120.9969893,37.62727158,-120.9967051,2015,10,99,STA,R15.098,"MODESTO, TUOLUMNE BOULEVARD",10700,120000,117000,11000,127000,122000
37.52173125,-120.8856496,37.52174053,-120.8853491,2015,10,99,STA,R5.637,MONTE VISTA AVENUE,7700,81000,75000,7400,74000,69000
37.96991755,-121.2459022,37.96999028,-121.2457398,2015,10,99,SJ,19.29,JCT. RTE. 26 EAST,8500,108000,95000,10100,114000,100000
37.635269,-121.002353,37.635436,-121.002152,2015,10,99,STA,R15.753,"MODESTO, H STREET",11000,127000,122000,10600,126000,122000
37.63913847,-121.0069786,37.63931076,-121.0067783,2015,10,99,STA,R16.121,"MODESTO, JCT. RTE. 132",10800,128000,124000,10500,135000,129000
37.87469564,-121.2197122,37.87467893,-121.2194661,2015,10,99,SJ,12.526,LITTLE JOHN CREEK,1000,10100,10001,1000,10100,10001
37.9338239,-121.2341138,37.93375215,-121.233903,2015,10,99,SJ,16.698,"STOCKTON, MARIPOSA ROAD",6700,78000,73000,7900,93000,87000
37.9412,-121.235048,37.94123996,-121.2348319,2015,10,99,SJ,17.216,JCT. RTE. 4 EAST,7900,93000,87000,9400,100000,94000
38.137501,-121.257859,38.13753136,-121.2576028,2015,10,99,SJ,30.974,"LODI, JCT. RTE. 12 EAST",6100,78000,76000,5100,79000,76000
37.96175976,-121.2420846,37.96183193,-121.2418874,2015,10,99,SJ,18.683,JCT. RTE. 4 WEST,9700,114000,105000,8500,108000,95000
